0.9117529,-0.33783287,0.14647351
0.9179519,-0.32339358,0.1402131
0.9238793,-0.3088586,0.1339112
0.92953336,-0.29423213,0.12756963
0.9349123,-0.2795187,0.121190354
0.9400146,-0.26472256,0.11477522
0.9448387,-0.24984807,0.10832612
0.9493833,-0.23489954,0.10184492
0.9536469,-0.21988162,9.533363e-2
0.9576283,-0.20479862,8.879412e-2
0.96132636,-0.1896549,8.2228296e-2
0.96473986,-0.1744552,7.563818e-2
0.96786803,-0.15920363,6.902559e-2
0.9707097,-0.14390518,6.2392678e-2
0.97326416,-0.12856403,5.574125e-2
0.97553056,-0.113184944,4.9073365e-2
0.97750825,-9.777226e-2,4.239092e-2
0.9791967,-8.233075e-2,3.5695978e-2
0.9805955,-6.686477e-2,2.8990423e-2
0.98170406,-5.137911e-2,2.2276336e-2
0.9825221,-3.587825e-2,1.5555658e-2
0.98304933,-2.0366661e-2,8.830332e-3
0.9832858,-4.849154e-3,2.102438e-3
0.98323125,1.0669895e-2,-4.626125e-3
0.98288566,2.6185682e-2,-1.1353273e-2
0.98224926,4.169382e-2,-1.8077105e-2
0.9813223,5.718952e-2,-2.4795545e-2
0.9801048,7.26684e-2,-3.150669e-2
0.97859734,8.812567e-2,-3.820847e-2
0.9768003,0.10355687,-4.4898942e-2
0.9747142,0.11895753,-5.1576175e-2
0.9723397,0.13432287,-5.8238097e-2
0.96967745,0.14964856,-6.488282e-2
0.96672827,0.1649299,-7.150832e-2
0.963493,0.18016252,-7.81127e-2
0.9599726,0.1953417,-8.469391e-2
0.9561682,0.21046309,-9.1250055e-2
0.9520808,0.22552231,-9.777925e-2
0.9477116,0.2405147,-0.104279466
0.943062,0.255436,-0.11074887
0.9381334,0.27028164,-0.117185466
0.9329271,0.28504735,-0.12358741
0.92744476,0.29972866,-0.12995274
0.921688,0.31432134,-0.13627967
0.91565853,0.3288209,-0.14256622
0.9093581,0.34322318,-0.14881058
0.90278846,0.357524,-0.15501097
0.89595175,0.3717189,-0.16116542
0.8888499,0.38580388,-0.16727221
0.881485,0.39977482,-0.17332955
0.8738594,0.4136271,-0.17933545
0.86597514,0.42735714,-0.18528837
0.8578345,0.4409609,-0.19118653
0.8494401,0.454434,-0.19702804
0.8407944,0.46777263,-0.20281124
0.8318998,0.4809729,-0.20853443
0.82275885,0.49403113,-0.21419607
0.81337464,0.5069428,-0.21979415
0.8037498,0.5197045,-0.22532722
0.7938871,0.5323124,-0.23079361
0.7837893,0.5447629,-0.23619175
0.77345973,0.55705214,-0.24151996
0.76290125,0.5691764,-0.24677664
0.75211704,0.5811323,-0.25196034
0.74111027,0.5929163,-0.2570695
0.729884,0.6045249,-0.26210263
0.71844196,0.6159545,-0.26705816
0.7067873,0.62720186,-0.27193463
0.6949235,0.6382635,-0.27673063
0.6828539,0.6491365,-0.2814448
0.67058235,0.6598173,-0.28607562
0.6581124,0.67030287,-0.29062185
0.6454477,0.68059,-0.295082
0.632592,0.69067574,-0.29945487
0.619549,0.7005573,-0.3037392
0.6063227,0.7102313,-0.30793354
0.5929171,0.7196952,-0.31203678
0.579336,0.72894615,-0.3160477
0.5655833,0.7379815,-0.31996515
0.5516636,0.7467982,-0.3237878
0.53758043,0.7553941,-0.32751468
0.5233382,0.76376647,-0.33114466
0.5089411,0.7719128,-0.33467665
0.4943932,0.77983075,-0.33810964
0.47969922,0.78751796,-0.34144256
0.4648633,0.794972,-0.3446744
0.4498898,0.8021909,-0.34780428
0.4347832,0.80917233,-0.3508312
0.41954768,0.8159145,-0.3537544
0.40418825,0.82241505,-0.35657284
0.38870922,0.8286723,-0.35928574
0.37311515,0.83468425,-0.36189237
0.35741022,0.84044945,-0.36439198
0.3416,0.84596574,-0.36678365
0.3256887,0.8512317,-0.3690668
0.30968097,0.85624576,-0.37124074
0.29358143,0.8610065,-0.37330484
0.2773952,0.86551243,-0.37525848
0.2611269,0.86976224,-0.37710106
0.24478133,0.8737547,-0.37883204
0.22836332,0.87748855,-0.38045093
0.21187751,0.8809628,-0.38195726
0.19532922,0.8841763,-0.38335052
0.17872314,0.8871282,-0.38463035
0.16206418,0.88981754,-0.3857964
0.14535701,0.89224356,-0.38684824
0.12860708,0.8944056,-0.3877856
0.11181908,0.89630294,-0.38860825
9.499799e-2,0.8979351,-0.38931587
7.81488e-2,0.89930147,-0.3899083
6.1276242e-2,0.9004018,-0.3903854
4.4385787e-2,0.90123564,-0.39074692
2.7482195e-2,0.9018027,-0.3909928
1.0570474e-2,0.90210307,-0.391123
-6.3446104e-3,0.90213645,-0.39113745
-2.3257583e-2,0.90190274,-0.39103615
-4.016367e-2,0.9014023,-0.39081916
-5.7057876e-2,0.90063506,-0.3904865
-7.3935196e-2,0.8996013,-0.3900383
-9.079087e-2,0.89830136,-0.3894747
-0.10761945,0.8967356,-0.38879582
-0.12441617,0.8949045,-0.38800192
-0.14117609,0.89280856,-0.3870932
-0.15789446,0.89044833,-0.3860699
-0.17456564,0.8878247,-0.38493237
-0.19118562,0.8849383,-0.3836809
-0.20774858,0.88179016,-0.38231596
-0.22425053,0.87838095,-0.38083786
-0.24068564,0.87471193,-0.37924707
-0.25705022,0.8707839,-0.37754402
-0.27333805,0.86659837,-0.3757293
-0.28954545,0.8621562,-0.37380332
-0.30566671,0.85745907,-0.3717668
-0.32169822,0.85250807,-0.3696202
-0.33763382,0.847305,-0.36736432
-0.35347,0.841851,-0.36499965
-0.3692011,0.836148,-0.362527
-0.38482362,0.83019745,-0.35994703
-0.40033162,0.8240014,-0.3572606
-0.41572157,0.8175613,-0.3544684
-0.4309881,0.8108795,-0.3515714
-0.44612747,0.80395764,-0.3485703
-0.46113467,0.79679793,-0.34546608
-0.47600558,0.7894022,-0.34225953
-0.49073523,0.78177327,-0.33895186
-0.50532013,0.77391267,-0.33554375
-0.5197556,0.76582295,-0.33203632
-0.5340367,0.75750697,-0.32843077
-0.5481602,0.7489666,-0.32472792
-0.56212103,0.7402048,-0.3209291
-0.5759162,0.7312237,-0.31703517
-0.5895403,0.7220265,-0.31304756
-0.60299015,0.71261555,-0.3089673
-0.61626154,0.70299375,-0.30479556
-0.62935066,0.6931639,-0.30053365
-0.64225364,0.6831287,-0.29618272
-0.6549664,0.6728916,-0.29174426
-0.66748536,0.6624554,-0.28721943
-0.67980677,0.6518231,-0.2826096
-0.691927,0.640998,-0.2779162
-0.70384276,0.629983,-0.27314046
-0.71554995,0.61878175,-0.26828393
-0.7270455,0.6073973,-0.26334804
-0.7383259,0.59583324,-0.25833422
-0.74938774,0.5840928,-0.25324395
-0.76022786,0.57217956,-0.24807873
-0.77084297,0.5600969,-0.2428401
-0.78123033,0.5478483,-0.23752947
-0.79138625,0.5354378,-0.23214868
-0.8013076,0.52286935,-0.2266994
-0.8109925,0.51014537,-0.22118269
-0.8204368,0.49727115,-0.21560085
-0.82963884,0.48424906,-0.20995489
-0.83859515,0.4710841,-0.20424698
-0.84730333,0.45777965,-0.1984786
-0.85576075,0.44433975,-0.19265148
-0.86396515,0.430768,-0.18676722
-0.87191343,0.41706955,-0.180828
-0.87960416,0.4032469,-0.17483494
-0.8870342,0.3893057,-0.16879049
-0.8942021,0.37524855,-0.16269575
-0.9011054,0.3610803,-0.15655285
-0.9077417,0.34680605,-0.150364
-0.91410977,0.33242834,-0.14413027
-0.920207,0.31795305,-0.13785426
-0.9260322,0.3033829,-0.13153711
-0.9315832,0.28872338,-0.12518121
-0.9368586,0.27397838,-0.11878825
-0.94185674,0.25915235,-0.112360165
-0.9465763,0.2442492,-0.105898626
-0.9510155,0.22927462,-9.940613e-2
-0.95517343,0.21423134,-9.288385e-2
-0.9590486,0.1991255,-8.633444e-2
-0.96264017,0.1839599,-7.975912e-2
-0.9659467,0.16874072,-7.3160574e-2
-0.9689675,0.15347074,-6.6539995e-2
-0.97170144,0.13815622,-5.9900112e-2
-0.974148,0.12279994,-5.324212e-2
-0.97630614,0.10740819,-4.656875e-2
-0.9781755,9.198337e-2,-3.9881043e-2
-0.97975534,7.653262e-2,-3.3182092e-2
-0.9810453,6.1058354e-2,-2.6472947e-2
-0.98204494,4.5566887e-2,-1.9756341e-2
-0.98275393,3.0061072e-2,-1.3033519e-2
-0.9831721,1.4547222e-2,-6.30721e-3
-0.9832994,-9.717897e-4,4.213369e-4
-0.9831357,-1.6489655e-2,7.149386e-3
-0.98268104,-3.200393e-2,1.387588e-2
-0.9819357,-4.750745e-2,2.0597707e-2
-0.98089963,-6.2997766e-2,2.7313815e-2
-0.9795734,-7.8468576e-2,3.4021463e-2
-0.9779572,-9.391703e-2,4.0719416e-2
-0.97605175,-0.10933684,4.7404952e-2
-0.9738574,-0.124725156,5.407683e-2
-0.9713749,-0.1400757,6.0732335e-2
-0.96860486,-0.15538564,6.7370236e-2
-0.96554834,-0.17064875,7.3987834e-2
-0.9622059,-0.18586263,8.058409e-2
-0.9585788,-0.20102067,8.7156124e-2
-0.9546681,-0.21611924,9.370238e-2
-0.95047486,-0.23115383,0.1002209
-0.9460004,-0.24612002,0.106709756
-0.94124603,-0.2610134,0.11316705
-0.9362131,-0.27582955,0.11959086
-0.93090314,-0.29056406,0.12597927
-0.92531747,-0.305213,0.13233058
-0.91945827,-0.3197712,0.13864255
-0.9133271,-0.33423436,0.14491332
-0.90692526,-0.34859946,0.15114157
-0.9002555,-0.3628606,0.15732473
-0.8933189,-0.37701514,0.16346169
-0.8861184,-0.39105737,0.16954994
-0.87865525,-0.4049846,0.17558835
-0.8709325,-0.41879123,0.18157446
-0.8629514,-0.4324751,0.18750735
-0.85471565,-0.44602984,0.19338425
-0.84622645,-0.45945334,0.19920425
-0.8374873,-0.47274014,0.20496498
-0.82849985,-0.4858878,0.21066537
-0.81926775,-0.49889094,0.21630314
-0.8097927,-0.5117472,0.22187717
-0.8000785,-0.5244513,0.22738528
-0.79012704,-0.53700083,0.23282637
-0.77994233,-0.54939085,0.23819828
-0.769526,-0.5616193,0.24350013
-0.7588828,-0.5736806,0.24872953
-0.74801445,-0.58557266,0.25388557
-0.73692536,-0.5972909,0.2589662
-0.7256176,-0.608833,0.2639705
-0.71409565,-0.6201943,0.2688964
-0.7023618,-0.6313727,0.273743
-0.6904208,-0.64236367,0.2785083
-0.67827445,-0.65316546,0.28319162
-0.66592807,-0.66377336,0.28779086
-0.6533847,-0.6741848,0.29230493
-0.6406479,-0.6843968,0.29673254
-0.6277215,-0.6944063,0.3010723
-0.6146094,-0.70421016,0.30532297
-0.60131544,-0.71380574,0.30948332
-0.58784354,-0.7231901,0.31355208
-0.57419765,-0.7323605,0.31752807
-0.5603815,-0.74131435,0.32141015
-0.5463999,-0.7500486,0.32519704
-0.53225654,-0.75856096,0.32888773
-0.5179557,-0.76684874,0.33248106
-0.50350165,-0.7749097,0.33597603
-0.4888986,-0.7827413,0.33937156
-0.47415084,-0.79034126,0.34266666
-0.45926282,-0.79770744,0.3458604
-0.44423887,-0.80483747,0.34895176
-0.42908302,-0.81172955,0.35193992
-0.41380066,-0.8183812,0.3548239
-0.3983958,-0.8247908,0.35760286
-0.38287306,-0.8309562,0.360276
-0.3672375,-0.8368756,0.36284247
-0.35149238,-0.8425477,0.3653017
-0.3356441,-0.8479701,0.36765268
-0.31969565,-0.85314196,0.36989504
-0.30365345,-0.858061,0.37202778
-0.28752008,-0.86272657,0.37405062
-0.27130297,-0.86713654,0.37596262
-0.25500467,-0.87129,0.37776345
-0.2386318,-0.8751855,0.37945238
-0.22218743,-0.87882215,0.38102913
-0.20567821,-0.8821986,0.38249305
-0.18910721,-0.88531417,0.38384387
-0.17248118,-0.8881676,0.38508102
-0.15580319,-0.89075834,0.38620427
-0.13907908,-0.89308554,0.3872133
-0.12231429,-0.89514834,0.38810766
-0.1055133,-0.89694625,0.38888717
-8.868109e-2,-0.89847875,0.3895516
-7.182263e-2,-0.89974535,0.39010075
-5.4942917e-2,-0.90074575,0.39053452
-3.8046952e-2,-0.9014796,0.3908527
-2.1139726e-2,-0.90194666,0.3910552
-4.226245e-3,-0.9021469,0.39114198
1.2688955e-2,-0.90208006,0.391113
1.6914317e-2,-0.9020217,0.3910877
